x,y,z,p,r,y
7.256,-0.157,0.000,-0.005,-0.006,0.071
7.261,-0.157,0.000,-0.004,-0.006,0.071
7.266,-0.156,0.000,-0.003,-0.006,0.071
7.272,-0.156,0.000,-0.003,-0.007,0.071
7.277,-0.156,0.000,-0.002,-0.007,0.071
7.282,-0.155,0.000,-0.001,-0.007,0.071
7.287,-0.155,0.000,-0.001,-0.008,0.071
7.293,-0.155,0.000,-0.000,-0.008,0.071
7.298,-0.154,0.000,0.000,-0.008,0.071
7.303,-0.154,0.000,0.001,-0.008,0.071
7.308,-0.154,0.000,0.001,-0.008,0.071
7.314,-0.153,0.000,0.001,-0.007,0.071
7.319,-0.153,0.000,0.001,-0.007,0.071
7.324,-0.152,0.000,0.001,-0.007,0.071
7.330,-0.152,0.000,0.001,-0.007,0.071
7.335,-0.152,0.000,0.001,-0.007,0.071
7.341,-0.151,0.000,0.001,-0.007,0.072
7.346,-0.151,0.000,0.001,-0.007,0.072
7.352,-0.150,0.000,0.002,-0.007,0.072
7.357,-0.150,0.000,0.001,-0.006,0.072
7.363,-0.149,0.000,0.001,-0.006,0.072
7.369,-0.149,0.000,0.001,-0.006,0.072
7.375,-0.149,0.000,0.000,-0.005,0.072
7.381,-0.148,0.000,-0.000,-0.004,0.071
7.387,-0.148,0.000,-0.002,-0.003,0.071
7.393,-0.147,0.000,-0.003,-0.001,0.071
7.399,-0.147,0.000,-0.005,0.001,0.071
7.405,-0.146,0.000,-0.006,0.003,0.071
7.412,-0.145,0.000,-0.007,0.004,0.072
7.418,-0.145,0.000,-0.008,0.005,0.072
7.424,-0.144,0.000,-0.008,0.006,0.072
7.430,-0.144,0.000,-0.008,0.006,0.072
7.436,-0.143,0.000,-0.008,0.007,0.072
7.442,-0.143,0.000,-0.009,0.007,0.072
7.448,-0.142,0.000,-0.009,0.008,0.072
7.454,-0.142,0.000,-0.009,0.008,0.072
7.460,-0.141,0.000,-0.008,0.008,0.073
7.466,-0.141,0.000,-0.007,0.008,0.073
7.472,-0.141,0.000,-0.006,0.006,0.073
7.478,-0.140,0.000,-0.005,0.006,0.073
7.484,-0.140,0.000,-0.004,0.007,0.073
7.490,-0.139,0.000,-0.003,0.008,0.073
7.495,-0.139,0.000,-0.002,0.008,0.073
7.501,-0.139,0.000,-0.001,0.007,0.073
7.507,-0.138,0.000,0.000,0.007,0.072
7.512,-0.138,0.000,0.001,0.006,0.072
7.517,-0.138,0.000,0.002,0.006,0.072
7.523,-0.137,0.000,0.003,0.005,0.072
7.528,-0.137,0.000,0.003,0.005,0.072
7.533,-0.137,0.000,0.003,0.004,0.072
7.539,-0.136,0.000,0.004,0.004,0.072
7.544,-0.136,0.000,0.004,0.004,0.072
7.549,-0.136,0.000,0.004,0.004,0.072
7.554,-0.135,0.000,0.004,0.004,0.072
7.560,-0.135,0.000,0.004,0.004,0.072
7.565,-0.135,0.000,0.004,0.005,0.073
7.570,-0.134,0.000,0.005,0.005,0.073
7.575,-0.134,0.000,0.005,0.005,0.073
7.581,-0.133,0.000,0.006,0.006,0.073
7.586,-0.133,0.000,0.006,0.006,0.073
7.591,-0.133,0.000,0.006,0.006,0.072
7.596,-0.132,0.000,0.007,0.007,0.072
7.601,-0.132,0.000,0.008,0.007,0.072
7.607,-0.132,0.000,0.008,0.007,0.072
7.612,-0.131,0.000,0.009,0.008,0.072
7.617,-0.131,0.000,0.009,0.008,0.072
7.622,-0.131,0.000,0.010,0.009,0.072
7.627,-0.130,0.000,0.011,0.010,0.072
7.633,-0.130,0.000,0.012,0.011,0.072
7.638,-0.130,0.000,0.014,0.012,0.072
7.643,-0.129,0.000,0.015,0.013,0.072
7.648,-0.129,0.000,0.016,0.014,0.072
7.654,-0.129,0.000,0.016,0.014,0.071
7.659,-0.128,0.000,0.016,0.013,0.070
7.664,-0.128,0.000,0.015,0.012,0.069
7.670,-0.128,0.000,0.014,0.011,0.068
7.675,-0.127,0.000,0.013,0.011,0.068
7.680,-0.127,0.000,0.013,0.010,0.068
7.686,-0.127,0.000,0.013,0.010,0.068
7.692,-0.126,0.000,0.013,0.009,0.068
7.697,-0.126,0.000,0.012,0.009,0.068
7.703,-0.125,0.000,0.012,0.008,0.068
7.709,-0.125,0.000,0.012,0.008,0.068
7.715,-0.125,0.000,0.012,0.008,0.069
7.721,-0.124,0.000,0.012,0.008,0.069
7.727,-0.124,0.000,0.012,0.009,0.069
7.734,-0.123,0.000,0.012,0.010,0.069
7.740,-0.123,0.000,0.013,0.011,0.069
7.746,-0.122,0.000,0.013,0.012,0.069
7.752,-0.122,0.000,0.013,0.013,0.069
7.759,-0.121,0.000,0.013,0.013,0.068
7.765,-0.121,0.000,0.014,0.013,0.068
7.771,-0.121,0.000,0.014,0.014,0.067
7.777,-0.120,0.000,0.014,0.014,0.067
7.784,-0.120,0.000,0.013,0.014,0.066
7.790,-0.119,0.000,0.012,0.013,0.066
7.796,-0.119,0.000,0.011,0.013,0.066
7.802,-0.119,0.000,0.011,0.014,0.065
7.808,-0.118,0.000,0.010,0.015,0.065
7.814,-0.118,0.000,0.009,0.015,0.065
7.820,-0.117,0.000,0.008,0.015,0.066
7.825,-0.117,0.000,0.008,0.015,0.066
7.831,-0.116,0.000,0.007,0.014,0.066
7.837,-0.116,0.000,0.006,0.013,0.066
7.842,-0.116,0.000,0.006,0.012,0.066
7.848,-0.115,0.000,0.006,0.011,0.066
7.853,-0.115,0.000,0.005,0.010,0.066
7.858,-0.115,0.000,0.005,0.009,0.066
7.864,-0.114,0.000,0.006,0.008,0.066
7.869,-0.114,0.000,0.006,0.007,0.066
7.874,-0.114,0.000,0.006,0.006,0.066
7.880,-0.113,0.000,0.006,0.006,0.066
7.885,-0.113,0.000,0.007,0.005,0.065
7.890,-0.113,0.000,0.007,0.005,0.065
7.896,-0.112,0.000,0.007,0.005,0.065
7.901,-0.112,0.000,0.007,0.004,0.065
7.906,-0.112,0.000,0.008,0.004,0.065
7.912,-0.111,0.000,0.008,0.004,0.065
7.917,-0.111,0.000,0.008,0.003,0.065
7.922,-0.111,0.000,0.008,0.002,0.065
7.928,-0.111,0.000,0.009,0.002,0.065
7.933,-0.110,0.000,0.009,0.001,0.065
7.938,-0.110,0.000,0.009,0.001,0.065
7.944,-0.110,0.000,0.009,0.001,0.065
7.949,-0.109,0.000,0.010,0.000,0.065
7.954,-0.109,0.000,0.010,0.000,0.065
7.960,-0.109,0.000,0.010,-0.000,0.065
7.965,-0.108,0.000,0.010,-0.000,0.065
7.970,-0.108,0.000,0.009,-0.000,0.065
7.976,-0.108,0.000,0.009,-0.000,0.065
7.981,-0.107,0.000,0.009,-0.000,0.065
7.987,-0.107,0.000,0.009,-0.001,0.065
7.992,-0.107,0.000,0.009,-0.001,0.066
7.998,-0.106,0.000,0.008,-0.001,0.066
8.004,-0.106,0.000,0.008,-0.001,0.066
8.010,-0.105,0.000,0.007,-0.000,0.066
8.015,-0.105,0.000,0.006,0.000,0.065
8.021,-0.104,0.000,0.005,0.001,0.065
8.027,-0.104,0.000,0.003,0.002,0.065
8.033,-0.104,0.000,0.001,0.004,0.065
8.039,-0.103,0.000,-0.001,0.005,0.065
8.045,-0.103,0.000,-0.002,0.007,0.065
8.051,-0.102,0.000,-0.003,0.008,0.066
8.057,-0.102,0.000,-0.004,0.008,0.066
8.063,-0.101,0.000,-0.004,0.009,0.066
8.069,-0.101,0.000,-0.005,0.009,0.067
8.075,-0.100,0.000,-0.005,0.009,0.067
8.081,-0.100,0.000,-0.005,0.010,0.067
8.087,-0.099,0.000,-0.005,0.010,0.067
8.093,-0.099,0.000,-0.005,0.010,0.067
8.099,-0.098,0.000,-0.005,0.010,0.067
8.105,-0.098,0.000,-0.005,0.011,0.067
8.111,-0.098,0.000,-0.005,0.011,0.067
8.117,-0.097,0.000,-0.004,0.010,0.067
8.123,-0.097,0.000,-0.002,0.008,0.067
8.129,-0.097,0.000,-0.001,0.008,0.067
8.134,-0.096,0.000,-0.000,0.009,0.067
8.140,-0.096,0.000,0.001,0.010,0.067
8.146,-0.096,0.000,0.002,0.010,0.067
8.151,-0.095,0.000,0.003,0.010,0.067
8.157,-0.095,0.000,0.004,0.009,0.066
8.162,-0.095,0.000,0.005,0.009,0.066
8.168,-0.095,0.000,0.006,0.008,0.066
8.173,-0.094,0.000,0.007,0.008,0.066
8.179,-0.094,0.000,0.007,0.007,0.066
8.184,-0.094,0.000,0.008,0.007,0.066
8.189,-0.093,0.000,0.008,0.007,0.066
8.195,-0.093,0.000,0.008,0.007,0.066
8.200,-0.093,0.000,0.009,0.007,0.066
8.205,-0.092,0.000,0.009,0.007,0.066
8.210,-0.092,0.000,0.009,0.007,0.066
8.216,-0.092,0.000,0.010,0.008,0.066
8.221,-0.091,0.000,0.010,0.008,0.067
8.226,-0.091,0.000,0.011,0.009,0.067
8.231,-0.091,0.000,0.011,0.009,0.067
8.237,-0.090,0.000,0.012,0.010,0.066
8.242,-0.090,0.000,0.012,0.010,0.066
8.247,-0.090,0.000,0.013,0.010,0.066
8.252,-0.089,0.000,0.013,0.011,0.066
8.258,-0.089,0.000,0.014,0.011,0.066
8.263,-0.089,0.000,0.015,0.012,0.066
8.268,-0.088,0.000,0.016,0.012,0.066
8.273,-0.088,0.000,0.017,0.013,0.066
8.279,-0.088,0.000,0.018,0.014,0.066
8.284,-0.087,0.000,0.019,0.015,0.066
8.289,-0.087,0.000,0.020,0.016,0.066
8.294,-0.087,0.000,0.021,0.017,0.066
8.300,-0.087,0.000,0.023,0.018,0.065
8.305,-0.086,0.000,0.023,0.018,0.065
8.310,-0.086,0.000,0.022,0.017,0.063
8.316,-0.086,0.000,0.022,0.016,0.063
8.321,-0.086,0.000,0.021,0.015,0.062
8.327,-0.085,0.000,0.020,0.015,0.062
8.332,-0.085,0.000,0.020,0.014,0.062
8.338,-0.084,0.000,0.020,0.014,0.062
8.344,-0.084,0.000,0.020,0.013,0.062
8.350,-0.084,0.000,0.019,0.013,0.062
8.356,-0.083,0.000,0.019,0.013,0.062
8.362,-0.083,0.000,0.019,0.013,0.063
8.368,-0.083,0.000,0.020,0.013,0.063
8.374,-0.082,0.000,0.020,0.014,0.063
8.380,-0.082,0.000,0.021,0.015,0.063
8.386,-0.081,0.000,0.022,0.016,0.063
8.392,-0.081,0.000,0.022,0.016,0.063
8.398,-0.081,0.000,0.022,0.016,0.062
8.404,-0.080,0.000,0.022,0.017,0.062
8.411,-0.080,0.000,0.022,0.017,0.062
8.417,-0.079,0.000,0.022,0.017,0.062
8.423,-0.079,0.000,0.022,0.017,0.062
8.429,-0.079,0.000,0.022,0.017,0.062
8.435,-0.078,0.000,0.021,0.017,0.061
8.441,-0.078,0.000,0.020,0.016,0.061
8.447,-0.078,0.000,0.018,0.014,0.060
8.453,-0.077,0.000,0.016,0.014,0.060
8.459,-0.077,0.000,0.015,0.015,0.060
8.465,-0.076,0.000,0.014,0.016,0.060
8.471,-0.076,0.000,0.013,0.016,0.060
8.476,-0.076,0.000,0.011,0.016,0.060
8.482,-0.075,0.000,0.010,0.015,0.060
8.488,-0.075,0.000,0.009,0.015,0.060
8.493,-0.074,0.000,0.008,0.014,0.060
8.499,-0.074,0.000,0.007,0.014,0.060
8.504,-0.074,0.000,0.007,0.013,0.060
8.509,-0.073,0.000,0.006,0.013,0.060
8.515,-0.073,0.000,0.006,0.013,0.060
8.520,-0.073,0.000,0.006,0.012,0.060
8.525,-0.072,0.000,0.005,0.012,0.060
8.531,-0.072,0.000,0.005,0.013,0.060
8.536,-0.072,0.000,0.004,0.013,0.059
8.541,-0.071,0.000,0.004,0.013,0.059
8.547,-0.071,0.000,0.003,0.014,0.059
8.552,-0.071,0.000,0.003,0.014,0.059
8.557,-0.071,0.000,0.002,0.014,0.059
8.562,-0.070,0.000,0.002,0.014,0.059
8.568,-0.070,0.000,0.001,0.015,0.059
8.573,-0.070,0.000,0.000,0.015,0.059
8.578,-0.069,0.000,-0.000,0.015,0.059
8.583,-0.069,0.000,-0.001,0.015,0.059
8.589,-0.069,0.000,-0.002,0.016,0.059
8.594,-0.068,0.000,-0.003,0.016,0.059
8.599,-0.068,0.000,-0.004,0.016,0.059
8.605,-0.068,0.000,-0.005,0.017,0.059
8.610,-0.067,0.000,-0.006,0.018,0.059
8.615,-0.067,0.000,-0.007,0.019,0.059
8.620,-0.067,0.000,-0.009,0.019,0.059
8.626,-0.066,0.000,-0.010,0.020,0.059
8.631,-0.066,0.000,-0.012,0.021,0.059
8.637,-0.065,0.000,-0.012,0.021,0.060
8.642,-0.065,0.000,-0.012,0.020,0.060
8.647,-0.065,0.000,-0.013,0.020,0.061
8.653,-0.064,0.000,-0.013,0.020,0.061
8.659,-0.064,0.000,-0.014,0.019,0.061
8.664,-0.064,0.000,-0.014,0.019,0.061
8.670,-0.063,0.000,-0.014,0.019,0.061
8.676,-0.063,0.000,-0.015,0.019,0.061
8.682,-0.063,0.000,-0.016,0.019,0.061
8.688,-0.062,0.000,-0.016,0.020,0.061
8.694,-0.062,0.000,-0.016,0.020,0.061
8.700,-0.061,0.000,-0.017,0.020,0.061
8.706,-0.061,0.000,-0.017,0.020,0.061
8.712,-0.061,0.000,-0.017,0.020,0.061
8.718,-0.060,0.000,-0.017,0.020,0.061
8.725,-0.060,0.000,-0.016,0.020,0.061
8.731,-0.060,0.000,-0.016,0.020,0.061
8.737,-0.059,0.000,-0.016,0.020,0.061
8.743,-0.059,0.000,-0.016,0.020,0.061
8.749,-0.059,0.000,-0.016,0.020,0.061
8.755,-0.058,0.000,-0.016,0.020,0.061
8.761,-0.058,0.000,-0.015,0.019,0.061
8.767,-0.058,0.000,-0.014,0.018,0.062
8.773,-0.057,0.000,-0.012,0.016,0.062
8.779,-0.057,0.000,-0.011,0.016,0.062
8.785,-0.057,0.000,-0.009,0.017,0.062
8.791,-0.057,0.000,-0.008,0.017,0.062
8.796,-0.056,0.000,-0.007,0.017,0.062
8.802,-0.056,0.000,-0.006,0.017,0.061
8.808,-0.056,0.000,-0.005,0.017,0.061
8.813,-0.056,0.000,-0.004,0.016,0.061
8.819,-0.055,0.000,-0.003,0.016,0.061
8.824,-0.055,0.000,-0.002,0.015,0.061
8.830,-0.055,0.000,-0.002,0.015,0.061
8.835,-0.054,0.000,-0.001,0.014,0.061
8.840,-0.054,0.000,-0.001,0.014,0.061
8.846,-0.054,0.000,-0.001,0.013,0.061
8.851,-0.053,0.000,-0.000,0.013,0.061
8.856,-0.053,0.000,-0.000,0.014,0.061
8.862,-0.053,0.000,0.000,0.014,0.061
8.867,-0.053,0.000,0.000,0.014,0.061
8.872,-0.052,0.000,0.001,0.015,0.061
8.877,-0.052,0.000,0.001,0.015,0.061
8.883,-0.052,0.000,0.002,0.015,0.061
8.888,-0.051,0.000,0.002,0.015,0.061
8.893,-0.051,0.000,0.003,0.015,0.061
8.899,-0.051,0.000,0.004,0.015,0.061
8.904,-0.050,0.000,0.004,0.016,0.061
8.909,-0.050,0.000,0.005,0.016,0.061
8.914,-0.050,0.000,0.005,0.016,0.061
8.920,-0.049,0.000,0.006,0.016,0.061
8.925,-0.049,0.000,0.007,0.017,0.061
8.930,-0.049,0.000,0.008,0.017,0.061
8.935,-0.049,0.000,0.009,0.018,0.061
8.941,-0.048,0.000,0.011,0.019,0.061
8.946,-0.048,0.000,0.012,0.020,0.060
8.951,-0.048,0.000,0.013,0.020,0.060
8.957,-0.048,0.000,0.015,0.021,0.060
8.962,-0.047,0.000,0.015,0.021,0.059
8.968,-0.047,0.000,0.015,0.020,0.059
8.973,-0.047,0.000,0.015,0.020,0.058
8.979,-0.047,0.000,0.015,0.020,0.058
8.984,-0.046,0.000,0.016,0.019,0.058
8.990,-0.046,0.000,0.016,0.019,0.058
8.996,-0.046,0.000,0.017,0.019,0.058
9.002,-0.045,0.000,0.017,0.019,0.058
9.008,-0.045,0.000,0.018,0.019,0.058
9.014,-0.045,0.000,0.018,0.019,0.058
9.020,-0.044,0.000,0.018,0.019,0.058
9.026,-0.044,0.000,0.019,0.019,0.057
9.032,-0.044,0.000,0.019,0.019,0.057
9.038,-0.043,0.000,0.019,0.019,0.057
9.044,-0.043,0.000,0.019,0.019,0.057
9.050,-0.043,0.000,0.019,0.019,0.057
9.056,-0.042,0.000,0.018,0.019,0.056
9.062,-0.042,0.000,0.018,0.019,0.056
9.068,-0.041,0.000,0.018,0.019,0.056
9.074,-0.041,0.000,0.018,0.019,0.056
9.081,-0.041,0.000,0.018,0.019,0.056
9.087,-0.040,0.000,0.017,0.018,0.056
9.093,-0.040,0.000,0.016,0.017,0.055
9.099,-0.040,0.000,0.014,0.015,0.055
9.105,-0.039,0.000,0.013,0.015,0.055
9.111,-0.039,0.000,0.012,0.016,0.055
9.116,-0.039,0.000,0.011,0.016,0.055
9.122,-0.038,0.000,0.010,0.016,0.055
9.128,-0.038,0.000,0.009,0.016,0.055
9.134,-0.038,0.000,0.008,0.016,0.055
9.139,-0.037,0.000,0.007,0.015,0.055
9.145,-0.037,0.000,0.006,0.014,0.055
9.150,-0.036,0.000,0.006,0.014,0.055
9.156,-0.036,0.000,0.005,0.013,0.055
9.161,-0.036,0.000,0.005,0.013,0.055
9.166,-0.036,0.000,0.005,0.012,0.055
9.172,-0.035,0.000,0.004,0.012,0.055
9.177,-0.035,0.000,0.004,0.012,0.054
9.182,-0.035,0.000,0.004,0.012,0.054
9.188,-0.034,0.000,0.004,0.012,0.054
9.193,-0.034,0.000,0.004,0.012,0.054
9.198,-0.034,0.000,0.004,0.012,0.054
9.203,-0.034,0.000,0.003,0.012,0.054
9.209,-0.033,0.000,0.003,0.012,0.054
9.214,-0.033,0.000,0.003,0.012,0.054
9.219,-0.033,0.000,0.002,0.012,0.054
9.225,-0.033,0.000,0.002,0.012,0.054
9.230,-0.032,0.000,0.001,0.012,0.054
9.235,-0.032,0.000,0.001,0.012,0.054
9.240,-0.032,0.000,0.000,0.012,0.054
9.246,-0.032,0.000,-0.000,0.013,0.054
9.251,-0.031,0.000,-0.001,0.013,0.054
9.256,-0.031,0.000,-0.002,0.013,0.054
9.262,-0.031,0.000,-0.002,0.014,0.054
9.267,-0.030,0.000,-0.003,0.014,0.054
9.272,-0.030,0.000,-0.005,0.015,0.054
9.278,-0.030,0.000,-0.006,0.015,0.054
9.283,-0.029,0.000,-0.007,0.016,0.054
9.288,-0.029,0.000,-0.008,0.017,0.054
9.294,-0.029,0.000,-0.009,0.016,0.054
9.299,-0.028,0.000,-0.010,0.016,0.055
9.305,-0.028,0.000,-0.010,0.016,0.055
9.311,-0.028,0.000,-0.011,0.016,0.055
9.316,-0.027,0.000,-0.012,0.016,0.055
9.322,-0.027,0.000,-0.013,0.017,0.055
9.328,-0.027,0.000,-0.013,0.017,0.055
9.334,-0.026,0.000,-0.014,0.017,0.055
9.340,-0.026,0.000,-0.015,0.018,0.055
9.346,-0.025,0.000,-0.015,0.018,0.055
9.352,-0.025,0.000,-0.016,0.018,0.055
9.358,-0.025,0.000,-0.016,0.018,0.055
9.365,-0.024,0.000,-0.016,0.018,0.056
9.371,-0.024,0.000,-0.016,0.018,0.056
9.377,-0.024,0.000,-0.016,0.018,0.056
9.383,-0.023,0.000,-0.016,0.018,0.056
9.389,-0.023,0.000,-0.016,0.018,0.056
9.395,-0.023,0.000,-0.016,0.018,0.056
9.401,-0.023,0.000,-0.016,0.018,0.056
9.407,-0.022,0.000,-0.016,0.018,0.056
9.413,-0.022,0.000,-0.015,0.018,0.056
9.419,-0.022,0.000,-0.014,0.017,0.056
9.425,-0.021,0.000,-0.012,0.015,0.057
9.431,-0.021,0.000,-0.011,0.015,0.057
9.437,-0.021,0.000,-0.010,0.016,0.057
9.443,-0.021,0.000,-0.008,0.016,0.056
9.448,-0.020,0.000,-0.007,0.016,0.056
9.454,-0.020,0.000,-0.006,0.016,0.056
9.460,-0.020,0.000,-0.005,0.015,0.056
9.465,-0.020,0.000,-0.004,0.015,0.056
9.471,-0.019,0.000,-0.003,0.014,0.056
9.476,-0.019,0.000,-0.003,0.014,0.056
9.481,-0.019,0.000,-0.002,0.013,0.056
9.487,-0.019,0.000,-0.002,0.013,0.055
9.492,-0.018,0.000,-0.002,0.012,0.056
9.497,-0.018,0.000,-0.001,0.012,0.056
9.503,-0.018,0.000,-0.001,0.012,0.056
9.508,-0.017,0.000,-0.001,0.012,0.056
9.513,-0.017,0.000,-0.001,0.012,0.056
9.519,-0.017,0.000,-0.000,0.013,0.056
9.524,-0.017,0.000,-0.000,0.013,0.056
9.529,-0.016,0.000,0.000,0.013,0.056
9.534,-0.016,0.000,0.001,0.013,0.056
9.540,-0.016,0.000,0.001,0.014,0.056
9.545,-0.015,0.000,0.002,0.014,0.056
9.550,-0.015,0.000,0.002,0.014,0.056
9.556,-0.015,0.000,0.003,0.014,0.056
9.561,-0.015,0.000,0.003,0.014,0.056
9.566,-0.014,0.000,0.004,0.014,0.056
9.571,-0.014,0.000,0.005,0.015,0.055
9.577,-0.014,0.000,0.006,0.015,0.055
9.582,-0.014,0.000,0.007,0.016,0.055
9.587,-0.013,0.000,0.008,0.016,0.055
9.592,-0.013,0.000,0.009,0.017,0.055
9.598,-0.013,0.000,0.010,0.018,0.055
9.603,-0.013,0.000,0.012,0.019,0.055
9.608,-0.012,0.000,0.013,0.019,0.055
9.614,-0.012,0.000,0.013,0.019,0.054
9.619,-0.012,0.000,0.013,0.018,0.053
9.625,-0.012,0.000,0.013,0.018,0.053
9.630,-0.011,0.000,0.014,0.018,0.053
9.636,-0.011,0.000,0.014,0.017,0.053
9.642,-0.011,0.000,0.014,0.017,0.053
9.647,-0.011,0.000,0.015,0.017,0.052
9.653,-0.010,0.000,0.015,0.017,0.052
9.659,-0.010,0.000,0.016,0.017,0.053
9.665,-0.010,0.000,0.017,0.017,0.053
9.671,-0.009,0.000,0.017,0.018,0.053
9.677,-0.009,0.000,0.018,0.018,0.052
9.684,-0.009,0.000,0.018,0.018,0.052
9.690,-0.009,0.000,0.019,0.018,0.052
9.696,-0.008,0.000,0.019,0.018,0.052
9.702,-0.008,0.000,0.019,0.019,0.051
9.708,-0.008,0.000,0.019,0.019,0.051
9.714,-0.007,0.000,0.019,0.019,0.051
9.720,-0.007,0.000,0.019,0.018,0.051
9.726,-0.007,0.000,0.019,0.018,0.051
9.732,-0.006,0.000,0.019,0.018,0.051
9.738,-0.006,0.000,0.018,0.018,0.050
9.745,-0.006,0.000,0.017,0.017,0.050
9.751,-0.005,0.000,0.015,0.015,0.050
9.757,-0.005,0.000,0.014,0.015,0.049
9.763,-0.005,0.000,0.013,0.016,0.049
9.768,-0.004,0.000,0.012,0.016,0.049
9.774,-0.004,0.000,0.011,0.016,0.049
9.780,-0.004,0.000,0.010,0.016,0.049
9.785,-0.003,0.000,0.009,0.016,0.049
9.791,-0.003,0.000,0.008,0.015,0.050
9.796,-0.003,0.000,0.008,0.014,0.050
9.802,-0.003,0.000,0.007,0.014,0.050
9.807,-0.002,0.000,0.007,0.013,0.050
9.813,-0.002,0.000,0.006,0.013,0.050
9.818,-0.002,0.000,0.006,0.012,0.049
9.823,-0.001,0.000,0.006,0.012,0.049
9.829,-0.001,0.000,0.006,0.012,0.049
9.834,-0.001,0.000,0.006,0.012,0.049
9.839,-0.001,0.000,0.006,0.012,0.049
9.845,-0.000,0.000,0.006,0.012,0.049
9.850,-0.000,0.000,0.005,0.012,0.048
9.855,0.000,0.000,0.005,0.012,0.048
9.861,0.000,0.000,0.005,0.012,0.048
9.866,0.000,0.000,0.004,0.012,0.048
9.871,0.001,0.000,0.004,0.012,0.048
9.876,0.001,0.000,0.004,0.012,0.048
9.882,0.001,0.000,0.003,0.012,0.048
9.887,0.001,0.000,0.003,0.012,0.048
9.892,0.002,0.000,0.002,0.012,0.048
9.897,0.002,0.000,0.002,0.012,0.048
9.903,0.002,0.000,0.001,0.013,0.048
9.908,0.003,0.000,0.000,0.013,0.048
9.913,0.003,0.000,-0.001,0.014,0.048
9.919,0.003,0.000,-0.002,0.014,0.048
9.924,0.003,0.000,-0.003,0.015,0.048
9.929,0.004,0.000,-0.004,0.015,0.048
9.935,0.004,0.000,-0.005,0.016,0.049
9.940,0.004,0.000,-0.007,0.016,0.049
9.946,0.005,0.000,-0.007,0.016,0.049
9.951,0.005,0.000,-0.008,0.016,0.049
9.957,0.005,0.000,-0.009,0.016,0.049
9.962,0.006,0.000,-0.010,0.016,0.050
9.968,0.006,0.000,-0.010,0.016,0.050
9.974,0.006,0.000,-0.011,0.017,0.050
9.980,0.007,0.000,-0.012,0.017,0.050
9.986,0.007,0.000,-0.013,0.017,0.050
9.992,0.007,0.000,-0.014,0.017,0.050
9.998,0.008,0.000,-0.014,0.018,0.050
10.004,0.008,0.000,-0.015,0.018,0.050
10.010,0.008,0.000,-0.015,0.018,0.050
10.016,0.008,0.000,-0.015,0.018,0.050
10.022,0.009,0.000,-0.015,0.018,0.050
10.028,0.009,0.000,-0.015,0.018,0.050
10.034,0.009,0.000,-0.015,0.018,0.050
10.040,0.010,0.000,-0.015,0.018,0.050
10.047,0.010,0.000,-0.015,0.018,0.050
10.053,0.010,0.000,-0.015,0.018,0.050
10.059,0.010,0.000,-0.015,0.018,0.050
10.065,0.011,0.000,-0.014,0.018,0.051
10.071,0.011,0.000,-0.013,0.017,0.051
10.077,0.011,0.000,-0.011,0.015,0.051
10.083,0.012,0.000,-0.010,0.015,0.051
10.089,0.012,0.000,-0.009,0.016,0.051
10.094,0.012,0.000,-0.008,0.016,0.051
10.100,0.012,0.000,-0.006,0.016,0.051
10.106,0.012,0.000,-0.005,0.016,0.051
10.111,0.013,0.000,-0.004,0.016,0.051
10.117,0.013,0.000,-0.003,0.015,0.050
10.122,0.013,0.000,-0.003,0.014,0.050
10.128,0.013,0.000,-0.002,0.014,0.050
10.133,0.013,0.000,-0.001,0.013,0.050
10.139,0.014,0.000,-0.001,0.013,0.050
10.144,0.014,0.000,-0.001,0.012,0.050
10.149,0.014,0.000,-0.001,0.012,0.050
10.155,0.014,0.000,-0.000,0.012,0.050
10.160,0.015,0.000,-0.000,0.012,0.050
10.165,0.015,0.000,-0.000,0.013,0.051
10.171,0.015,0.000,0.000,0.013,0.051
10.176,0.015,0.000,0.001,0.013,0.051
10.181,0.016,0.000,0.001,0.013,0.051
10.186,0.016,0.000,0.001,0.014,0.051
10.192,0.016,0.000,0.002,0.014,0.051
10.197,0.017,0.000,0.002,0.014,0.051
10.202,0.017,0.000,0.003,0.014,0.050
10.207,0.017,0.000,0.004,0.014,0.050
10.213,0.017,0.000,0.004,0.014,0.050
10.218,0.018,0.000,0.005,0.015,0.050
10.223,0.018,0.000,0.006,0.015,0.050
10.228,0.018,0.000,0.006,0.015,0.050
10.234,0.018,0.000,0.007,0.016,0.050
10.239,0.018,0.000,0.008,0.016,0.050
10.244,0.019,0.000,0.010,0.017,0.050
10.250,0.019,0.000,0.011,0.018,0.050
10.255,0.019,0.000,0.012,0.019,0.050
10.260,0.019,0.000,0.014,0.019,0.049
10.266,0.019,0.000,0.014,0.019,0.049
10.271,0.020,0.000,0.014,0.019,0.048
10.277,0.020,0.000,0.014,0.018,0.048
10.282,0.020,0.000,0.014,0.018,0.047
10.288,0.020,0.000,0.015,0.018,0.047
10.294,0.021,0.000,0.015,0.017,0.047
10.299,0.021,0.000,0.015,0.017,0.047
10.305,0.021,0.000,0.016,0.017,0.047
10.311,0.021,0.000,0.016,0.017,0.047
10.317,0.022,0.000,0.017,0.017,0.047
10.323,0.022,0.000,0.017,0.018,0.047
10.329,0.022,0.000,0.018,0.018,0.047
10.335,0.022,0.000,0.018,0.018,0.047
10.342,0.023,0.000,0.018,0.018,0.046
10.348,0.023,0.000,0.018,0.018,0.046
10.354,0.023,0.000,0.018,0.018,0.046
10.360,0.024,0.000,0.017,0.018,0.046
